sheet,cell,row,column,technical_type,value,classification,confidence,used_by_formulas,reason,number_format
FORT DAUPHIN,F150,150,6,NUMBER,1648.08,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,J150,150,10,NUMBER,5,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,K150,150,11,NUMBER,3500,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,E151,151,5,NUMBER,1648.08,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,F151,151,6,NUMBER,1648.08,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,E152,152,5,NUMBER,3151.08,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,F152,152,6,NUMBER,3151.08,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,E153,153,5,NUMBER,3711.21,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,F153,153,6,NUMBER,3711.21,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,E154,154,5,NUMBER,1595.85,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,F154,154,6,NUMBER,1595.85,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,E156,156,5,NUMBER,2074.08,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,F156,156,6,NUMBER,2074.08,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,J156,156,10,NUMBER,35,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,K156,156,11,NUMBER,3500,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,E157,157,5,NUMBER,3227.78,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,F157,157,6,NUMBER,3227.78,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,J157,157,10,NUMBER,34,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,K157,157,11,NUMBER,3500,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,E158,158,5,NUMBER,0,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,F158,158,6,NUMBER,0,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,J158,158,10,NUMBER,34,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,K158,158,11,NUMBER,3500,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,E159,159,5,NUMBER,1595.85,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,F159,159,6,NUMBER,1595.85,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,J159,159,10,NUMBER,32,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,K159,159,11,NUMBER,3500,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,E160,160,5,NUMBER,3885.43,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,F160,160,6,NUMBER,3885.43,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,J160,160,10,NUMBER,31,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,K160,160,11,NUMBER,3500,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,E161,161,5,NUMBER,1619.06,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,F161,161,6,NUMBER,1619.06,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,J161,161,10,NUMBER,31,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,K161,161,11,NUMBER,3500,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,E162,162,5,NUMBER,1555.23,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,F162,162,6,NUMBER,1555.23,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,J162,162,10,NUMBER,31,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,K162,162,11,NUMBER,3500,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,E163,163,5,NUMBER,1572.64,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,F163,163,6,NUMBER,1572.64,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,J163,163,10,NUMBER,31,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,K163,163,11,NUMBER,3500,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,E164,164,5,NUMBER,1555.23,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,F164,164,6,NUMBER,1555.23,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,J164,164,10,NUMBER,30,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,K164,164,11,NUMBER,3500,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,E165,165,5,NUMBER,2072.06,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,F165,165,6,NUMBER,2072.06,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,J165,165,10,NUMBER,29,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,K165,165,11,NUMBER,3500,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,E166,166,5,NUMBER,1675.37,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,F166,166,6,NUMBER,1675.37,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,J166,166,10,NUMBER,28,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,K166,166,11,NUMBER,3500,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,E167,167,5,NUMBER,2006.47,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,F167,167,6,NUMBER,2006.47,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,J167,167,10,NUMBER,27,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,K167,167,11,NUMBER,3500,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,E168,168,5,NUMBER,2210.6,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,F168,168,6,NUMBER,2210.6,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,J168,168,10,NUMBER,26,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,K168,168,11,NUMBER,3500,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,E169,169,5,NUMBER,2144.74,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,F169,169,6,NUMBER,2144.74,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,J169,169,10,NUMBER,26,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,K169,169,11,NUMBER,3500,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,E170,170,5,NUMBER,2353.8,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,F170,170,6,NUMBER,2353.8,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,J170,170,10,NUMBER,24,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,K170,170,11,NUMBER,3500,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,E171,171,5,NUMBER,1555.23,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,F171,171,6,NUMBER,1555.23,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,J171,171,10,NUMBER,22,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,K171,171,11,NUMBER,3500,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,E172,172,5,NUMBER,2949.18,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,F172,172,6,NUMBER,2949.18,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,J172,172,10,NUMBER,20,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,K172,172,11,NUMBER,3500,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,E173,173,5,NUMBER,1886.14,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,F173,173,6,NUMBER,1886.14,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,J173,173,10,NUMBER,20,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,K173,173,11,NUMBER,3500,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,E174,174,5,NUMBER,1555.23,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,F174,174,6,NUMBER,1555.23,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,J174,174,10,NUMBER,15,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,K174,174,11,NUMBER,3500,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,E175,175,5,NUMBER,1695.2,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,F175,175,6,NUMBER,1695.2,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,J175,175,10,NUMBER,12,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,K175,175,11,NUMBER,3500,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,E176,176,5,NUMBER,2299.96,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,F176,176,6,NUMBER,2299.96,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,J176,176,10,NUMBER,5,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,K176,176,11,NUMBER,3500,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,E177,177,5,NUMBER,1970.22,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,F177,177,6,NUMBER,1970.22,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,J177,177,10,NUMBER,5,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,K177,177,11,NUMBER,3500,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,J178,178,10,NUMBER,5,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,K178,178,11,NUMBER,3500,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,J179,179,10,NUMBER,5,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,K179,179,11,NUMBER,3500,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,J180,180,10,NUMBER,4,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,K180,180,11,NUMBER,3500,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,J181,181,10,NUMBER,1,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,K181,181,11,NUMBER,3500,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,E183,183,5,NUMBER,1852.79,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,F183,183,6,NUMBER,1852.79,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,E184,184,5,NUMBER,1826.93,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,F184,184,6,NUMBER,1826.93,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,E185,185,5,NUMBER,1595.85,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,F185,185,6,NUMBER,1595.85,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,E186,186,5,NUMBER,1743.07,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,F186,186,6,NUMBER,1743.07,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,E187,187,5,NUMBER,1727.51,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,F187,187,6,NUMBER,1727.51,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,E188,188,5,NUMBER,1751.45,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,F188,188,6,NUMBER,1751.45,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,E191,191,5,NUMBER,2408.28,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,F191,191,6,NUMBER,2408.28,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,J191,191,10,NUMBER,27,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,K191,191,11,NUMBER,3000,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,E192,192,5,NUMBER,1595.85,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,F192,192,6,NUMBER,1595.85,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
FORT DAUPHIN,J192,192,10,NUMBER,27,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,K192,192,11,NUMBER,3000,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"_-* #,##0.00\ _€_-;\-* #,##0.00\ _€_-;_-* ""-""??\ _€_-;_-@_-"
FORT DAUPHIN,E193,193,5,NUMBER,1595.85,CANDIDATE_PARAMETER,HIGH,1,Constante numérique utilisée par 1 formule(s),"#,##0.00_ ;[Red]\-#,##0.00\ "
